A,B,x,y,C,z,C_canonical,z_canonical,gcd,a,b,c,m,alpha,beta,gamma,macro_family,sub_family,regime,geometry,proof_status,certificate
810320,405160,6,7,12147442294400,3,12147442294400,3,405160,2,1,29981840,3,3,4,0,M3,M3.R,mixed,none,identity_proven,"M3.R·binom(a=2,b=1,r=2,g=405160,x=6,y=7,z=3)"
843622,421811,6,7,13344338979075,3,13344338979075,3,421811,2,1,31635825,3,3,4,0,M3,M3.R,mixed,none,identity_proven,"M3.R·binom(a=2,b=1,r=2,g=421811,x=6,y=7,z=3)"
877824,438912,6,7,14640924524544,3,14640924524544,3,438912,2,1,33357312,3,3,4,0,M3,M3.R,mixed,none,identity_proven,"M3.R·binom(a=2,b=1,r=2,g=438912,x=6,y=7,z=3)"
445833,891666,6,7,76525319597265,3,76525319597265,3,445833,1,2,171645705,3,3,4,0,M3,M3.R,mixed,none,identity_proven,"M3.R·binom(a=2,b=1,r=2,g=445833,x=6,y=7,z=3)"
449316,898632,3,4,86717988,3,86717988,3,449316,1,2,193,3,0,1,0,M3,M3.R,mixed,none,identity_proven,"M3.R·binom(a=2,b=1,r=2,g=449316,x=3,y=4,z=3)"
912938,456469,6,7,16044023992997,3,16044023992997,3,456469,2,1,35148113,3,3,4,0,M3,M3.R,mixed,none,identity_proven,"M3.R·binom(a=2,b=1,r=2,g=456469,x=6,y=7,z=3)"
913440,456720,8,9,5423422118400,4,5423422118400,4,456720,2,1,11874720,4,4,5,0,M3,M3.R,mixed,none,identity_proven,"M3.R·binom(a=2,b=1,r=2,g=456720,x=8,y=9,z=4)"
948976,474488,6,7,17560831247232,3,17560831247232,3,474488,2,1,37010064,3,3,4,0,M3,M3.R,mixed,none,identity_proven,"M3.R·binom(a=2,b=1,r=2,g=474488,x=6,y=7,z=3)"
492280,984560,4,5,31013640,4,31013640,4,492280,1,2,63,4,0,1,0,M3,M3.R,mixed,none,identity_proven,"M3.R·binom(a=2,b=1,r=2,g=492280,x=4,y=5,z=4)"
985950,492975,6,7,19198923699375,3,19198923699375,3,492975,2,1,38945025,3,3,4,0,M3,M3.R,mixed,none,identity_proven,"M3.R·binom(a=2,b=1,r=2,g=492975,x=6,y=7,z=3)"
7,7,3,4,14,3,14,3,7,1,1,2,3,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=7,dx=1)"
7,7,6,7,98,3,98,3,7,1,1,14,3,3,4,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=7,dx=1)"
7,7,9,10,686,3,686,3,7,1,1,98,3,6,7,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=7,dx=1)"
15,15,4,5,30,4,30,4,15,1,1,2,4,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=15,dx=1)"
15,15,8,9,450,4,450,4,15,1,1,30,4,4,5,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=15,dx=1)"
26,26,3,4,78,3,78,3,26,1,1,3,3,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=26,dx=1)"
26,26,6,7,2028,3,2028,3,26,1,1,78,3,3,4,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=26,dx=1)"
26,26,9,10,52728,3,52728,3,26,1,1,2028,3,6,7,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=26,dx=1)"
31,31,5,6,62,5,62,5,31,1,1,2,5,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=31,dx=1)"
63,63,3,4,252,3,252,3,63,1,1,4,3,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=63,dx=1)"
63,63,6,7,15876,3,15876,3,63,1,1,252,3,3,4,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=63,dx=1)"
63,63,6,7,126,6,126,6,63,1,1,2,6,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=63,dx=1)"
63,63,9,10,1000188,3,1000188,3,63,1,1,15876,3,6,7,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=63,dx=1)"
80,80,4,5,240,4,240,4,80,1,1,3,4,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=80,dx=1)"
80,80,8,9,19200,4,19200,4,80,1,1,240,4,4,5,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=80,dx=1)"
124,124,3,4,620,3,620,3,124,1,1,5,3,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=124,dx=1)"
124,124,6,7,76880,3,76880,3,124,1,1,620,3,3,4,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=124,dx=1)"
124,124,9,10,9533120,3,9533120,3,124,1,1,76880,3,6,7,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=124,dx=1)"
127,127,7,8,254,7,254,7,127,1,1,2,7,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=127,dx=1)"
215,215,3,4,1290,3,1290,3,215,1,1,6,3,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=215,dx=1)"
215,215,6,7,277350,3,277350,3,215,1,1,1290,3,3,4,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=215,dx=1)"
215,215,9,10,59630250,3,59630250,3,215,1,1,277350,3,6,7,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=215,dx=1)"
242,242,5,6,726,5,726,5,242,1,1,3,5,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=242,dx=1)"
255,255,4,5,1020,4,1020,4,255,1,1,4,4,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=255,dx=1)"
255,255,8,9,260100,4,260100,4,255,1,1,1020,4,4,5,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=255,dx=1)"
255,255,8,9,510,8,510,8,255,1,1,2,8,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=255,dx=1)"
342,342,3,4,2394,3,2394,3,342,1,1,7,3,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=342,dx=1)"
342,342,6,7,818748,3,818748,3,342,1,1,2394,3,3,4,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=342,dx=1)"
342,342,9,10,280011816,3,280011816,3,342,1,1,818748,3,6,7,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=342,dx=1)"
511,511,3,4,4088,3,4088,3,511,1,1,8,3,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=511,dx=1)"
511,511,6,7,2088968,3,2088968,3,511,1,1,4088,3,3,4,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=511,dx=1)"
511,511,9,10,1067462648,3,1067462648,3,511,1,1,2088968,3,6,7,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=511,dx=1)"
511,511,9,10,1022,9,1022,9,511,1,1,2,9,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=511,dx=1)"
624,624,4,5,3120,4,3120,4,624,1,1,5,4,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=624,dx=1)"
624,624,8,9,1946880,4,1946880,4,624,1,1,3120,4,4,5,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=624,dx=1)"
728,728,3,4,6552,3,6552,3,728,1,1,9,3,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=728,dx=1)"
728,728,6,7,4769856,3,4769856,3,728,1,1,6552,3,3,4,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=728,dx=1)"
728,728,6,7,2184,6,2184,6,728,1,1,3,6,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=728,dx=1)"
728,728,9,10,3472455168,3,3472455168,3,728,1,1,4769856,3,6,7,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=728,dx=1)"
999,999,3,4,9990,3,9990,3,999,1,1,10,3,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=999,dx=1)"
999,999,6,7,9980010,3,9980010,3,999,1,1,9990,3,3,4,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=999,dx=1)"
999,999,9,10,9970029990,3,9970029990,3,999,1,1,9980010,3,6,7,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=999,dx=1)"
1023,1023,5,6,4092,5,4092,5,1023,1,1,4,5,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=1023,dx=1)"
1295,1295,4,5,7770,4,7770,4,1295,1,1,6,4,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=1295,dx=1)"
1295,1295,8,9,10062150,4,10062150,4,1295,1,1,7770,4,4,5,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=1295,dx=1)"
1330,1330,3,4,14630,3,14630,3,1330,1,1,11,3,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=1330,dx=1)"
1330,1330,6,7,19457900,3,19457900,3,1330,1,1,14630,3,3,4,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=1330,dx=1)"
1330,1330,9,10,25879007000,3,25879007000,3,1330,1,1,19457900,3,6,7,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=1330,dx=1)"
1727,1727,3,4,20724,3,20724,3,1727,1,1,12,3,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=1727,dx=1)"
1727,1727,6,7,35790348,3,35790348,3,1727,1,1,20724,3,3,4,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=1727,dx=1)"
1727,1727,9,10,61809930996,3,61809930996,3,1727,1,1,35790348,3,6,7,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=1727,dx=1)"
2186,2186,7,8,6558,7,6558,7,2186,1,1,3,7,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=2186,dx=1)"
2196,2196,3,4,28548,3,28548,3,2196,1,1,13,3,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=2196,dx=1)"
2196,2196,6,7,62691408,3,62691408,3,2196,1,1,28548,3,3,4,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=2196,dx=1)"
2196,2196,9,10,137670331968,3,137670331968,3,2196,1,1,62691408,3,6,7,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=2196,dx=1)"
2400,2400,4,5,16800,4,16800,4,2400,1,1,7,4,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=2400,dx=1)"
2400,2400,8,9,40320000,4,40320000,4,2400,1,1,16800,4,4,5,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=2400,dx=1)"
2743,2743,3,4,38402,3,38402,3,2743,1,1,14,3,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=2743,dx=1)"
2743,2743,6,7,105336686,3,105336686,3,2743,1,1,38402,3,3,4,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=2743,dx=1)"
2743,2743,9,10,288938529698,3,288938529698,3,2743,1,1,105336686,3,6,7,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=2743,dx=1)"
3124,3124,5,6,15620,5,15620,5,3124,1,1,5,5,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=3124,dx=1)"
3374,3374,3,4,50610,3,50610,3,3374,1,1,15,3,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=3374,dx=1)"
3374,3374,6,7,170758140,3,170758140,3,3374,1,1,50610,3,3,4,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=3374,dx=1)"
3374,3374,9,10,576137964360,3,576137964360,3,3374,1,1,170758140,3,6,7,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=3374,dx=1)"
4095,4095,3,4,65520,3,65520,3,4095,1,1,16,3,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=4095,dx=1)"
4095,4095,4,5,32760,4,32760,4,4095,1,1,8,4,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=4095,dx=1)"
4095,4095,6,7,268304400,3,268304400,3,4095,1,1,65520,3,3,4,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=4095,dx=1)"
4095,4095,6,7,16380,6,16380,6,4095,1,1,4,6,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=4095,dx=1)"
4095,4095,8,9,134152200,4,134152200,4,4095,1,1,32760,4,4,5,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=4095,dx=1)"
4095,4095,9,10,1098706518000,3,1098706518000,3,4095,1,1,268304400,3,6,7,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=4095,dx=1)"
4912,4912,3,4,83504,3,83504,3,4912,1,1,17,3,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=4912,dx=1)"
4912,4912,6,7,410171648,3,410171648,3,4912,1,1,83504,3,3,4,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=4912,dx=1)"
4912,4912,9,10,2014763134976,3,2014763134976,3,4912,1,1,410171648,3,6,7,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=4912,dx=1)"
5831,5831,3,4,104958,3,104958,3,5831,1,1,18,3,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=5831,dx=1)"
5831,5831,6,7,612010098,3,612010098,3,5831,1,1,104958,3,3,4,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=5831,dx=1)"
5831,5831,9,10,3568630881438,3,3568630881438,3,5831,1,1,612010098,3,6,7,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=5831,dx=1)"
6560,6560,4,5,59040,4,59040,4,6560,1,1,9,4,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=6560,dx=1)"
6560,6560,8,9,387302400,4,387302400,4,6560,1,1,59040,4,4,5,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=6560,dx=1)"
6560,6560,8,9,19680,8,19680,8,6560,1,1,3,8,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=6560,dx=1)"
6858,6858,3,4,130302,3,130302,3,6858,1,1,19,3,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=6858,dx=1)"
6858,6858,6,7,893611116,3,893611116,3,6858,1,1,130302,3,3,4,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=6858,dx=1)"
6858,6858,9,10,6128385033528,3,6128385033528,3,6858,1,1,893611116,3,6,7,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=6858,dx=1)"
7775,7775,5,6,46650,5,46650,5,7775,1,1,6,5,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=7775,dx=1)"
7999,7999,3,4,159980,3,159980,3,7999,1,1,20,3,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=7999,dx=1)"
7999,7999,6,7,1279680020,3,1279680020,3,7999,1,1,159980,3,3,4,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=7999,dx=1)"
7999,7999,9,10,10236160479980,3,10236160479980,3,7999,1,1,1279680020,3,6,7,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=7999,dx=1)"
9260,9260,3,4,194460,3,194460,3,9260,1,1,21,3,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=9260,dx=1)"
9260,9260,6,7,1800699600,3,1800699600,3,9260,1,1,194460,3,3,4,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=9260,dx=1)"
9260,9260,9,10,16674478296000,3,16674478296000,3,9260,1,1,1800699600,3,6,7,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=9260,dx=1)"
9999,9999,4,5,99990,4,99990,4,9999,1,1,10,4,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=9999,dx=1)"
9999,9999,8,9,999800010,4,999800010,4,9999,1,1,99990,4,4,5,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=9999,dx=1)"
10647,10647,3,4,234234,3,234234,3,10647,1,1,22,3,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=10647,dx=1)"
10647,10647,6,7,2493889398,3,2493889398,3,10647,1,1,234234,3,3,4,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=10647,dx=1)"
10647,10647,9,10,26552440420506,3,26552440420506,3,10647,1,1,2493889398,3,6,7,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=10647,dx=1)"
12166,12166,3,4,279818,3,279818,3,12166,1,1,23,3,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=12166,dx=1)"
12166,12166,6,7,3404265788,3,3404265788,3,12166,1,1,279818,3,3,4,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=12166,dx=1)"
12166,12166,9,10,41416297576808,3,41416297576808,3,12166,1,1,3404265788,3,6,7,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=12166,dx=1)"
13823,13823,3,4,331752,3,331752,3,13823,1,1,24,3,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=13823,dx=1)"
13823,13823,6,7,4585807896,3,4585807896,3,13823,1,1,331752,3,3,4,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=13823,dx=1)"
13823,13823,9,10,63389622546408,3,63389622546408,3,13823,1,1,4585807896,3,6,7,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=13823,dx=1)"
14640,14640,4,5,161040,4,161040,4,14640,1,1,11,4,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=14640,dx=1)"
14640,14640,8,9,2357625600,4,2357625600,4,14640,1,1,161040,4,4,5,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=14640,dx=1)"
15624,15624,3,4,390600,3,390600,3,15624,1,1,25,3,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=15624,dx=1)"
15624,15624,6,7,6102734400,3,6102734400,3,15624,1,1,390600,3,3,4,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=15624,dx=1)"
15624,15624,6,7,78120,6,78120,6,15624,1,1,5,6,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=15624,dx=1)"
15624,15624,9,10,95349122265600,3,95349122265600,3,15624,1,1,6102734400,3,6,7,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=15624,dx=1)"
16383,16383,7,8,65532,7,65532,7,16383,1,1,4,7,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=16383,dx=1)"
16806,16806,5,6,117642,5,117642,5,16806,1,1,7,5,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=16806,dx=1)"
17575,17575,3,4,456950,3,456950,3,17575,1,1,26,3,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=17575,dx=1)"
17575,17575,6,7,8030896250,3,8030896250,3,17575,1,1,456950,3,3,4,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=17575,dx=1)"
17575,17575,9,10,141143001593750,3,141143001593750,3,17575,1,1,8030896250,3,6,7,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=17575,dx=1)"
19682,19682,3,4,531414,3,531414,3,19682,1,1,27,3,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=19682,dx=1)"
19682,19682,6,7,10459290348,3,10459290348,3,19682,1,1,531414,3,3,4,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=19682,dx=1)"
19682,19682,9,10,205859752629336,3,205859752629336,3,19682,1,1,10459290348,3,6,7,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=19682,dx=1)"
19682,19682,9,10,59046,9,59046,9,19682,1,1,3,9,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=19682,dx=1)"
20735,20735,4,5,248820,4,248820,4,20735,1,1,12,4,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=20735,dx=1)"
20735,20735,8,9,5159282700,4,5159282700,4,20735,1,1,248820,4,4,5,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=20735,dx=1)"
21951,21951,3,4,614628,3,614628,3,21951,1,1,28,3,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=21951,dx=1)"
21951,21951,6,7,13491699228,3,13491699228,3,21951,1,1,614628,3,3,4,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=21951,dx=1)"
21951,21951,9,10,296156289753828,3,296156289753828,3,21951,1,1,13491699228,3,6,7,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=21951,dx=1)"
24388,24388,3,4,707252,3,707252,3,24388,1,1,29,3,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=24388,dx=1)"
24388,24388,6,7,17248461776,3,17248461776,3,24388,1,1,707252,3,3,4,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=24388,dx=1)"
24388,24388,9,10,420655485793088,3,420655485793088,3,24388,1,1,17248461776,3,6,7,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=24388,dx=1)"
26999,26999,3,4,809970,3,809970,3,26999,1,1,30,3,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=26999,dx=1)"
26999,26999,6,7,21868380030,3,21868380030,3,26999,1,1,809970,3,3,4,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=26999,dx=1)"
26999,26999,9,10,590424392429970,3,590424392429970,3,26999,1,1,21868380030,3,6,7,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=26999,dx=1)"
28560,28560,4,5,371280,4,371280,4,28560,1,1,13,4,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=28560,dx=1)"
28560,28560,8,9,10603756800,4,10603756800,4,28560,1,1,371280,4,4,5,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=28560,dx=1)"
29790,29790,3,4,923490,3,923490,3,29790,1,1,31,3,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=29790,dx=1)"
29790,29790,6,7,27510767100,3,27510767100,3,29790,1,1,923490,3,3,4,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=29790,dx=1)"
32767,32767,3,4,1048544,3,1048544,3,32767,1,1,32,3,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=32767,dx=1)"
32767,32767,5,6,262136,5,262136,5,32767,1,1,8,5,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=32767,dx=1)"
32767,32767,6,7,34357641248,3,34357641248,3,32767,1,1,1048544,3,3,4,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=32767,dx=1)"
35936,35936,3,4,1185888,3,1185888,3,35936,1,1,33,3,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=35936,dx=1)"
35936,35936,6,7,42616071168,3,42616071168,3,35936,1,1,1185888,3,3,4,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=35936,dx=1)"
38415,38415,4,5,537810,4,537810,4,38415,1,1,14,4,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=38415,dx=1)"
38415,38415,8,9,20659971150,4,20659971150,4,38415,1,1,537810,4,4,5,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=38415,dx=1)"
39303,39303,3,4,1336302,3,1336302,3,39303,1,1,34,3,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=39303,dx=1)"
39303,39303,6,7,52520677506,3,52520677506,3,39303,1,1,1336302,3,3,4,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=39303,dx=1)"
42874,42874,3,4,1500590,3,1500590,3,42874,1,1,35,3,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=42874,dx=1)"
42874,42874,6,7,64336295660,3,64336295660,3,42874,1,1,1500590,3,3,4,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=42874,dx=1)"
46655,46655,3,4,1679580,3,1679580,3,46655,1,1,36,3,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=46655,dx=1)"
46655,46655,6,7,78360804900,3,78360804900,3,46655,1,1,1679580,3,3,4,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=46655,dx=1)"
46655,46655,6,7,279930,6,279930,6,46655,1,1,6,6,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=46655,dx=1)"
50624,50624,4,5,759360,4,759360,4,50624,1,1,15,4,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=50624,dx=1)"
50624,50624,8,9,38441840640,4,38441840640,4,50624,1,1,759360,4,4,5,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=50624,dx=1)"
50652,50652,3,4,1874124,3,1874124,3,50652,1,1,37,3,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=50652,dx=1)"
50652,50652,6,7,94928128848,3,94928128848,3,50652,1,1,1874124,3,3,4,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=50652,dx=1)"
54871,54871,3,4,2085098,3,2085098,3,54871,1,1,38,3,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=54871,dx=1)"
54871,54871,6,7,114411412358,3,114411412358,3,54871,1,1,2085098,3,3,4,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=54871,dx=1)"
59048,59048,5,6,531432,5,531432,5,59048,1,1,9,5,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=59048,dx=1)"
59318,59318,3,4,2313402,3,2313402,3,59318,1,1,39,3,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=59318,dx=1)"
59318,59318,6,7,137226379836,3,137226379836,3,59318,1,1,2313402,3,3,4,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=59318,dx=1)"
63999,63999,3,4,2559960,3,2559960,3,63999,1,1,40,3,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=63999,dx=1)"
63999,63999,6,7,163834880040,3,163834880040,3,63999,1,1,2559960,3,3,4,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=63999,dx=1)"
65535,65535,4,5,1048560,4,1048560,4,65535,1,1,16,4,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=65535,dx=1)"
65535,65535,8,9,68717379600,4,68717379600,4,65535,1,1,1048560,4,4,5,0,M3,M3.S,even,none,identity_proven,"M3.S·binom-sym(A=65535,dx=1)"
65535,65535,8,9,262140,8,262140,8,65535,1,1,4,8,0,1,0,M3,M3.S,even,G0d,identity_proven,"M3.S·binom-sym(A=65535,dx=1)"
